Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Strength,Material_Cost_INR,Carbon_Emission_kgCO2
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36,4381.65,261.3813
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,31.25,4381.65,261.3813
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,4381.65,261.3813
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,4381.65,261.3813
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.31,4193.5,240.7184
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94,4193.5,240.7184
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,4193.5,240.7184
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,4193.5,240.7184
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,4592.75,288.1619
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,4592.75,288.1619
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.54,4592.75,288.1619
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,4592.75,288.1619
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.92,4592.75,288.1619
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99,4062.25,224.6269
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84,3904.0,193.279
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25,3904.0,193.279
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17,4090.15,215.6233
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.34,4090.15,215.6233
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54,4830.299999999999,304.97420000000005
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57,4830.299999999999,304.97420000000005
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2,4460.25,260.2989
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5,4460.25,260.2989
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,4644.2,282.63020000000006
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,4644.2,282.63020000000006
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,5200.4,349.64979999999997
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,5200.4,349.64979999999997
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7,5384.35,371.9811
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.14,5384.35,371.9811
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73,4274.1,237.9546
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,4274.1,237.9546
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.28,5014.3,327.3058
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29,5014.3,327.3058
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.54,4441.905000000001,209.94385
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,4504.495,245.20594999999997
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.38,3955.78,165.01880000000003
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89,3761.885,149.77195
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.9,4041.895,174.45925
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.19,3553.9149999999995,131.62994999999998
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.9,3892.165,183.61985
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.57,3342.0,111.61959999999999
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46,3342.0,111.61959999999999
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29,3553.9149999999995,131.62994999999998
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.95,4041.895,174.45925
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.41,4073.28,198.7278
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.59,3392.765,117.72645
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.89,5005.205,296.29125000000005
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23,3392.765,117.72645
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02,3498.26,125.1915
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.39,3761.885,149.77195
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.66,3955.78,165.01880000000003
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.87,3692.18,141.7728
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,19.35,4504.495,245.20594999999997
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.39,3821.06,173.64800000000002
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,12.79,4337.46,198.85250000000002
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.32,4337.46,198.85250000000002
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,4.78,3624.8,154.88110000000003
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.11,4869.8,280.28659999999996
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38,5005.205,296.29125000000005
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,20.42,4402.82,232.1479
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.94,3821.06,173.64800000000002
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.03,4154.155000000001,209.74585000000002
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57,4402.82,232.1479
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,32.53,3892.165,183.61985
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.75,4041.895,174.45925
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.68,3342.0,111.61959999999999
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.8,4869.8,280.28659999999996
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.0,4154.155000000001,209.74585000000002
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.28,3342.0,111.61959999999999
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.28,3821.06,173.64800000000002
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,24.05,3892.165,183.61985
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.59,3692.18,141.7728
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.73,4337.46,198.85250000000002
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66,3692.18,141.7728
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.14,5005.205,296.29125000000005
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78,4402.82,232.1479
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,3392.765,117.72645
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.89,3955.78,165.01880000000003
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,4869.8,280.28659999999996
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.81,4154.155000000001,209.74585000000002
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.7,4154.155000000001,209.74585000000002
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,3624.8,154.88110000000003
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88,4402.82,232.1479
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.35,3498.26,125.1915
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,3892.165,183.61985
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,3392.765,117.72645
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.68,4441.905000000001,209.94385
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.56,4441.905000000001,209.94385
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.88,3692.18,141.7728
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.53,4869.8,280.28659999999996
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,4073.28,198.7278
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,4073.28,198.7278
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.73,4504.495,245.20594999999997
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,3553.9149999999995,131.62994999999998
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32,3624.8,154.88110000000003
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25,4073.28,198.7278
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,3498.26,125.1915
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.1,3821.06,173.64800000000002
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.96,4504.495,245.20594999999997
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.6,5005.205,296.29125000000005
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48,4337.46,198.85250000000002
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.69,3955.78,165.01880000000003
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.37,3624.8,154.88110000000003
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,3761.885,149.77195
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,3498.26,125.1915
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.83,3761.885,149.77195
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,3553.9149999999995,131.62994999999998
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.57,4041.895,174.45925
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.86,4441.905000000001,209.94385
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85,4689.0,291.30359999999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24,4689.0,291.30359999999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.83,4689.0,291.30359999999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.76,4689.0,291.30359999999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,4689.0,291.30359999999996
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.31,4874.1,310.2626
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,4874.1,310.2626
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74,4874.1,310.2626
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91,4874.1,310.2626
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,4874.1,310.2626
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,5052.3,326.6506
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.01,5052.3,326.6506
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61,5052.3,326.6506
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66,5052.3,326.6506
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,5052.3,326.6506
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.05,4164.1,227.1528
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54,4164.1,227.1528
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91,4602.3,279.02080000000007
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18,4602.3,279.02080000000007
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,4515.8,279.3458
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89,5933.8,443.1506
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.28,5933.8,443.1506
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,5365.8,369.3458
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.5,4496.6,265.6578
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.44,4496.55,265.6575
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.64,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.06,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.94,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.09,6223.0,462.125
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,6561.65,498.1169
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76,6561.65,498.1169
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,6561.65,498.1169
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,6561.65,498.1169
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,6561.65,498.1169
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,6561.65,498.1169
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,4928.95,326.7279
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53,4928.95,326.7279
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34,4928.95,326.7279
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.98,4928.95,326.7279
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35,4928.95,326.7279
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,4928.95,326.7279
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,5204.0,358.0988
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.7,5204.0,358.0988
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,5204.0,358.0988
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.92,5204.0,358.0988
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35,5204.0,358.0988
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,4821.7,309.9066
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,4821.7,309.9066
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.99,5038.5,326.56359999999995
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52,4821.7,309.9066
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0,5251.7,355.92679999999996
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42,5251.7,355.92679999999996
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,5373.5,356.6638
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.44,4496.6,265.6578
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.16,4927.55,317.4775
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84,4927.55,317.4775
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.8,4568.55,277.95250000000004
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18,4568.55,277.95250000000004
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54,4162.85,227.1445
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2,4592.6,278.9626
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.65,4592.6,278.9626
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39,4592.6,278.9626
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52,4702.9,309.1146
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26,4821.7,309.9066
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.45,4821.7,309.9066
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.23,4821.7,309.9066
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.13,5038.5,326.56359999999995
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72,5038.5,326.56359999999995
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.49,5038.5,326.56359999999995
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,5038.5,326.56359999999995
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,5038.5,326.56359999999995
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.13,4562.95,283.73789999999997
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74,4562.95,283.73789999999997
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,6434.95,484.6217
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,6223.0,462.125
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,6223.0,462.125
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.64,6561.65,498.1169
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71,4268.45,239.6635
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,4268.45,239.6635
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65,4916.75,317.4055
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.11,5236.1,365.06759999999997
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,5236.1,365.06759999999997
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,5236.1,365.06759999999997
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.0,5251.65,355.9265
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42,5251.65,355.9265
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,4268.5,239.6638
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,4658.6,291.06759999999997
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.92,4658.6,291.06759999999997
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,4658.6,291.06759999999997
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,4658.6,291.06759999999997
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,4658.6,291.06759999999997
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.8,6434.95,484.6217
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42,6434.95,484.6217
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.4,6434.95,484.6217
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94,6434.95,484.6217
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78,6434.95,484.6217
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,6434.95,484.6217
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77,4715.95,301.6529
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.18,4715.95,301.6529
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59,4715.95,301.6529
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,4562.95,283.73789999999997
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,5365.75,369.3455
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39,5933.8,443.1506
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.51,6415.5,481.4918
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99,6415.5,481.4918
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,5654.8,280.98900000000003
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,6278.549999999999,205.85870000000003
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,4941.6,178.65200000000002
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,4723.6,168.68859999999998
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,6100.2,194.7264
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.69,7682.2,341.41040000000004
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42,5717.5,179.9764
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.42,5530.7,302.99420000000003
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05,5974.1,361.571
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,5702.85,193.45649999999998
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,4633.9,172.904
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3,6173.2,316.6184
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,5858.1,307.2558
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,5061.05,175.2661
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,5141.299999999999,171.7152
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,5596.65,299.85229999999996
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,5648.0,317.71500000000003
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,6267.35,362.71830000000006
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,5850.6,289.00460000000004
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.4,5377.7,259.7792
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,5108.2,186.99360000000001
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,5308.4,185.436
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,5250.95,188.64090000000004
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,5346.1,293.5317999999999
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,5455.7,311.5179999999999
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,5860.7,294.81840000000005
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,6206.099999999999,330.01020000000005
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,6378.849999999999,355.26990000000006
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.3,4450.349999999999,153.9807
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,6003.5,323.7968
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,5227.85,188.5163
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,5996.5,315.817
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,6137.6,323.9506
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.23,4368.65,159.56709999999998
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,5578.45,290.11409999999995
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,5877.5,302.59200000000004
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,5276.85,268.5465
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,5505.2,191.4424
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,5617.95,198.4219
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,5775.0,284.63599999999997
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,5973.4,322.3998
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,4481.55,166.6449
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,5218.3,185.42179999999996
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,5562.35,269.9033
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.63,4883.45,241.6541
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8,5746.8,311.3054
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,4909.55,177.8549
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,4165.5,160.03660000000002
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.42,5821.85,300.47730000000007
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.03,4064.1,147.8858
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,5928.8,315.3894
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,4491.599999999999,166.93520000000004
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,4821.8,174.84539999999998
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,4497.2,160.01
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,5452.7,182.1058
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84,5782.2,302.7676
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,4794.8,174.4404
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,5492.3,179.19240000000002
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.68,6130.15,328.23370000000006
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,4726.4,172.44340000000003
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.72,5148.75,264.17750000000007
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,4854.6,178.96
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,5548.65,183.0071
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.24,5709.65,280.1277
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.52,4577.25,167.4589
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,4781.45,167.3973
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,5763.75,271.5123
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,6211.799999999999,320.05640000000005
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,5580.4,286.78040000000004
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,5225.3,320.06759999999997
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,4816.35,166.7443
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43,5392.5,181.8632
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,4751.4,167.6656
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,6068.45,332.3365
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,4646.55,172.19989999999999
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.79,4876.55,177.34989999999996
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,4646.7,156.549
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,5816.9,277.4314
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,6031.75,318.68670000000003
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52,6083.85,316.42810000000003
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,4129.3,158.0636
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,4596.1,164.1454
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.52,5321.85,177.50029999999998
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,5538.25,281.9563
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,6242.799999999999,307.1222
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,5955.8,315.79440000000005
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,5000.2,180.44219999999999
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,5457.05,289.5985
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,4059.55,158.2513
